split_id,family,name,public_n,private_n,public_pos,private_pos,public_auc,private_auc,private_delta_ref,private_rank
15,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9536774275847579,0.9539806700742158,4.053547565452398e-05,1
15,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9536803548586702,0.9539797602927151,3.96256941538331e-05,3
15,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9536862801686037,0.9539782156924526,3.808109389125125e-05,4
15,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9536707865201586,0.9539778292500897,3.769465152836382e-05,5
15,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9536685497868275,0.9539759583952777,3.5823796716405454e-05,6
15,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9536222477801585,0.9539401345985613,0.0,7
16,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.9529722555142129,0.9541545549039051,5.059177142352489e-05,2
16,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9529761279096273,0.9541534658298216,4.9502697340053636e-05,4
16,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9529702148000575,0.9541544566920338,5.049355955222268e-05,3
16,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9529642504489604,0.9541560255910927,5.2062458611112916e-05,1
16,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9529707630030629,0.9541504244643746,4.6461331893010716e-05,5
16,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9529718585957164,0.9541475852669461,4.3622134464516016e-05,6
16,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9529600998852554,0.9541039631324816,0.0,7
17,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.9535222649869006,0.9540197586023017,4.4047210896902556e-05,2
17,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9535216216210589,0.9540198592542195,4.4147862814702954e-05,1
17,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9535245651621226,0.9540189897334859,4.3278342081065624e-05,3
17,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9535250938445463,0.9540186136613206,4.290226991576773e-05,4
17,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9535141598786663,0.9540172369159228,4.152552451797131e-05,5
17,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9535177671195112,0.9540141058279329,3.8394436528088605e-05,6
17,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9534829147474247,0.9539757113914048,0.0,7
18,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.9537596555955123,0.95396036654904,3.997807753453042e-05,1
18,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9537611692539593,0.9539600185374093,3.963006590379514e-05,2
18,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9537614482356075,0.953959756130743,3.936765923751029e-05,3
18,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9537633026908784,0.953959047856415,3.8659384909545125e-05,4
18,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9537539425719059,0.9539573528882875,3.6964416782026e-05,5
18,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9537542768618692,0.9539551411894814,3.4752717975927716e-05,6
18,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9537017193220914,0.9539203884715055,0.0,7
19,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.9540596698572493,0.9538850077973986,4.644237069850732e-05,1
19,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9540597625800129,0.9538848367399728,4.627131327272771e-05,3
19,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9540583839389234,0.9538849550313933,4.6389604693164443e-05,2
19,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9540674618228173,0.9538827498393778,4.418441267772799e-05,4
19,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9540579374056147,0.9538807188056806,4.2153378980502865e-05,6
19,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9540447390522461,0.9538818085914442,4.324316474413337e-05,5
19,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9540279480984689,0.9538385654267001,0.0,7
20,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.9538775037879038,0.9539317432278474,4.162775229898941e-05,1
20,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9538781756212608,0.9539314102631701,4.129478762171512e-05,2
20,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9538803668065676,0.953930648765328,4.053328977959847e-05,3
20,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9538819862014993,0.9539301182585536,4.000278300519966e-05,4
20,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9538672912701928,0.953929659631482,3.954415593365734e-05,5
20,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9538719851567579,0.9539260145578659,3.589908231749206e-05,6
20,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9538247266415807,0.9538901154755484,0.0,7
21,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.954160942635621,0.9538578641102307,4.876900586103794e-05,1
21,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9541623944788924,0.9538573458036887,4.8250699319130064e-05,3
21,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9541608043648333,0.9538574604350395,4.836533066987503e-05,2
21,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9541669273206576,0.9538557322721128,4.663716774322424e-05,4
21,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9541559356063897,0.9538544098177495,4.5314713379873695e-05,5
21,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9541495296021294,0.9538538884611495,4.479335677987084e-05,6
21,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.954140961693435,0.9538090951043696,0.0,7
22,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.95389477136922,0.953927128845763,4.495119728720187e-05,2
22,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9538923418701436,0.9539275763909567,4.539874248088438e-05,1
22,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.953900257466063,0.9539253973786067,4.321973013088343e-05,4
22,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9539007926553472,0.953925132379391,4.295473091520119e-05,5
22,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9538785497657453,0.9539263770572726,4.4199408796741224e-05,3
22,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9538932015891003,0.9539203895898601,3.821194138431405e-05,6
22,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9538576741302266,0.9538821776484758,0.0,7
23,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.9541266278928917,0.9538678586423229,4.5416686989541155e-05,3
23,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.954124449721306,0.953868166647358,4.572469202457352e-05,1
23,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.954124623779827,0.9538680880575273,4.564610219393028e-05,2
23,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.954127505505715,0.9538671851894917,4.474323415826209e-05,4
23,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9541280406949993,0.9538629474387499,4.050548341649751e-05,6
23,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9541155223085633,0.9538635685322502,4.1126576916794555e-05,5
23,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9540908141321516,0.9538224419553334,0.0,7
24,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.9539589981501255,0.953909877767912,4.085746012261193e-05,2
24,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9539580945098598,0.9539099309914262,4.091068363676342e-05,1
24,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9539590965663921,0.9539095243678454,4.050406005595697e-05,3
24,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9539629494412246,0.9539083048529434,3.928454515400581e-05,4
24,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9539548402662025,0.9539064121393815,3.7391831592126223e-05,5
24,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9539493997173836,0.9539053009523768,3.6280644587383115e-05,6
24,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9539056215592697,0.9538690203077894,0.0,7
25,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.9529154026330818,0.9541697557326927,4.793898338006919e-05,1
25,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9529151879066821,0.954169598502197,4.778175288433495e-05,2
25,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9529149585398459,0.954169504865413,4.768811610034174e-05,3
25,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9529199688225076,0.9541679382538977,4.612150458505049e-05,4
25,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9529127754881147,0.9541657731701464,4.3956420833768384e-05,5
25,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9529044450798322,0.9541655519900989,4.3735240786269e-05,6
25,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9528896826398469,0.9541218167493126,0.0,7
26,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.9533617976709395,0.9540611274555013,4.472564548974045e-05,2
26,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9533606020353044,0.9540611545501841,4.475274017257114e-05,1
26,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9533641507144038,0.9540599296976805,4.352788766892601e-05,4
26,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.953362811114478,0.9540605205956054,4.411878559384963e-05,3
26,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.953350570082975,0.9540589767578574,4.257494784587479e-05,5
26,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9533622718584057,0.954053870147228,3.746833721640641e-05,6
26,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9533220684068338,0.9540164018100116,0.0,7
27,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.9538508305395911,0.9539370823545736,5.538529358772859e-05,4
27,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9538499130722465,0.9539371521500701,5.545508908422203e-05,3
27,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9538480976581393,0.9539374708811429,5.577382015697907e-05,2
27,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.95384669542968,0.9539377329828034,5.603592181746553e-05,1
27,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9538526361934074,0.9539320124971444,5.031543615852119e-05,5
27,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9538441138327372,0.9539319729480575,5.027588707162689e-05,6
27,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9538562426208947,0.9538816970609859,0.0,7
28,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.954348186496307,0.9538140198807012,4.326771771190341e-05,2
28,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9543464215103694,0.9538141854988568,4.343333586742659e-05,1
28,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9543492934759665,0.9538134508923602,4.269872937090469e-05,4
28,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9543487729271185,0.9538136039036089,4.2851740619576084e-05,3
28,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9543422205184947,0.9538108404492902,4.008828630086558e-05,5
28,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9543444548117531,0.9538079521967605,3.720003377116754e-05,6
28,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9543036348351394,0.9537707521629893,0.0,7
