split_id,family,name,public_n,private_n,public_pos,private_pos,public_auc,private_auc,private_delta_ref,private_rank
25,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9529782979476372,0.9541894990638619,6.768231454923335e-05,4
25,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9528896826398469,0.9541218167493126,0.0,5
26,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9534091049875711,0.9541434214801137,0.00012701967010209092,1
26,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9534072041709185,0.9541382226560605,0.00012182084604894783,2
26,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.953369339935732,0.9541043458639403,8.794405392875682e-05,3
26,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9533625174923933,0.9540957605603648,7.935875035325335e-05,4
26,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9533220684068338,0.9540164018100116,0.0,5
27,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.95393145379585,0.9540122470208504,0.00013054995986450102,1
27,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9539293268657916,0.9540071623198051,0.00012546525881917958,2
27,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9538905061220969,0.9539732718532578,9.15747922718424e-05,3
27,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9538820553368932,0.9539653283327434,8.363127175747831e-05,4
27,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9538562426208947,0.9538816970609859,0.0,5
28,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9544381137498658,0.9538859856968638,0.00011523353387443702,1
28,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9544370100236366,0.9538806451976114,0.00010989303462205502,2
28,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9543974336707548,0.9538471163154533,7.63641524639258e-05,3
28,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9543870544147409,0.9538396543991149,6.890223612554536e-05,4
28,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9543036348351394,0.9537707521629893,0.0,5
29,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.953521807066586,0.9541147082330409,0.00010812923684977438,1
29,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9535177475989294,0.9541100903433898,0.00010351134719865929,2
29,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9534850790919317,0.9540747003666056,6.812137041445343e-05,3
29,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9534712804806728,0.9540677846140067,6.120561781552958e-05,4
29,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9533581684694401,0.9540065789961911,0.0,5
30,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9534014675599424,0.9541437559189857,0.00010849890389319494,1
30,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9534035489419767,0.9541377346975969,0.00010247768250437606,2
30,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9533638180511557,0.9541042143047671,6.895728967459824e-05,3
30,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9533509596812534,0.9540972260116194,6.196899652688437e-05,4
30,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9532398273823581,0.9540352570150925,0.0,5
31,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9541015781062985,0.9539683786450276,0.0001177033692655316,1
31,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9540985898305682,0.9539635795310902,0.00011290425532817228,2
31,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9540599000374431,0.9539297447789377,7.906950317559946e-05,3
31,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9540571655292761,0.9539205017811644,6.982650540232616e-05,4
31,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9539776150916585,0.9538506752757621,0.0,5
32,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9545086627592014,0.9538679054098806,0.00011909714415447858,1
32,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9545032067565887,0.9538636127072585,0.0001148044415323346,2
32,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9544712946721357,0.953828284138311,7.947587258483324e-05,3
32,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9544664958624435,0.9538191832732459,7.037500751971848e-05,4
32,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9543917629417423,0.9537488082657262,0.0,5
33,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9548387793847872,0.9537846133554195,0.00012035432727419693,1
33,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9548356479581237,0.9537798704133857,0.00011561138524041059,2
33,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9548012063316126,0.9537449991498179,8.074012167258449e-05,3
33,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9547915542172707,0.9537370988384601,7.283981031480646e-05,4
33,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9547229442523937,0.9536642590281453,0.0,5
34,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9540174484655339,0.9539904779427515,0.00011689967895278652,1
34,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9540146854898518,0.9539854647655689,0.00011188650177018644,2
34,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9539803780673406,0.9539506273576461,7.704909384742553e-05,3
