split_id,family,name,public_n,private_n,public_pos,private_pos,public_auc,private_auc,private_delta_ref,private_rank
20,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9538258694089735,0.9538981585296258,8.04305407742234e-06,3
20,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9538213146065538,0.9538975640732996,7.44859775125839e-06,4
20,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9538239368713755,0.9538947965522367,4.681076688384245e-06,5
20,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9538267706091665,0.9538922571755207,2.1416999723689045e-06,6
20,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9538247266415807,0.9538901154755484,0.0,7
21,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9541473750179134,0.9538170774622906,7.982357920988115e-06,1
21,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9541482135895731,0.9538153889501194,6.29384574979408e-06,3
21,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.954147044794738,0.9538155147650166,6.4196606469613116e-06,2
21,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9541455929514667,0.9538139370207892,4.8419164195845354e-06,4
21,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9541402622059205,0.9538132023126241,4.107208254500172e-06,5
21,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.954138868111037,0.9538114435982821,2.3484939124518434e-06,6
21,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.954140961693435,0.9538090951043696,0.0,7
22,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9538753638441242,0.9538875973984049,5.419749929069795e-06,1
22,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9538757493756147,0.9538861670736529,3.989425177097772e-06,3
22,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9538739933366104,0.9538863000053523,4.122356876523625e-06,2
22,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9538777209543763,0.9538835417361324,1.364087656607893e-06,5
22,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9538682046707495,0.9538836443705879,1.4667221120978624e-06,4
22,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9538695434573178,0.9538812365530451,-9.410954306954267e-07,7
22,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9538576741302266,0.9538821776484758,0.0,6
23,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9541068868911902,0.9538280667200019,5.624764668477056e-06,3
23,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9541005370086025,0.9538283199256595,5.877970326140236e-06,2
23,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9540985605496954,0.9538285178235968,6.075868263399897e-06,1
23,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9540987191544226,0.9538266348702209,4.192914887513055e-06,4
23,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9541094725549208,0.9538220269949272,-4.149604061476353e-07,6
23,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9541117190485429,0.9538193440113084,-3.097944024976762e-06,7
23,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9540908141321516,0.9538224419553334,0.0,5
24,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9539145310781457,0.9538765351934703,7.514885680848238e-06,1
24,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9539146392547031,0.9538751888978194,6.168590029997922e-06,2
24,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9539164465352347,0.9538742857756122,5.265467822757053e-06,3
24,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9539170500465552,0.9538723946887481,3.374380958653944e-06,5
24,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9539152972609812,0.9538707167501117,1.6964423222853853e-06,6
24,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9538991415394701,0.9538726417942894,3.6214865000161467e-06,4
